SLB origin time,SLB Horizontal Difference,SLB Depth Difference,SLB Total Difference,Year/Mo. Category
15/08/2013 05:48:01.174,3174.73,582.00,3227.64,2013/Jul/Aug
18/08/2013 20:03:56.772,3117.99,405.00,3144.18,2013/Jul/Aug
19/08/2013 00:45:19.519,3048.31,374.00,3071.17,2013/Jul/Aug
20/08/2013 23:36:58.261,3015.82,483.00,3054.26,2013/Jul/Aug
21/08/2013 20:19:18.868,3158.99,538.00,3204.48,2013/Jul/Aug
21/08/2013 20:20:02.134,3064.14,533.00,3110.15,2013/Jul/Aug
22/08/2013 05:33:38.894,3100.85,521.00,3144.32,2013/Jul/Aug
23/08/2013 00:24:05.522,3105.18,621.00,3166.67,2013/Jul/Aug
23/08/2013 18:16:03.661,3082.37,159.00,3086.47,2013/Jul/Aug
24/08/2013 06:26:12.518,3065.70,187.00,3071.40,2013/Jul/Aug
25/08/2013 03:47:07.627,3096.25,194.00,3102.32,2013/Jul/Aug
27/08/2013 20:28:50.202,3110.36,617.00,3170.96,2013/Jul/Aug
28/08/2013 10:05:00.530,3176.70,153.00,3180.38,2013/Jul/Aug
29/08/2013 03:20:26.922,3095.19,553.00,3144.20,2013/Jul/Aug
29/08/2013 06:06:20.901,2988.41,229.00,2997.18,2013/Jul/Aug
31/08/2013 01:45:58.650,3084.70,268.00,3096.32,2013/Jul/Aug
31/08/2013 22:08:29.949,3144.07,378.00,3166.71,2013/Jul/Aug
02/09/2013 05:42:54.707,3068.54,-33.00,3068.72,2013/Sep/Oct
05/09/2013 19:21:24.686,3133.04,376.00,3155.52,2013/Sep/Oct
05/09/2013 23:24:04.199,3112.67,724.00,3195.76,2013/Sep/Oct
06/09/2013 10:53:58.870,3064.10,528.00,3109.26,2013/Sep/Oct
06/09/2013 13:16:07.131,3072.98,524.00,3117.33,2013/Sep/Oct
07/09/2013 16:23:33.628,2850.65,415.00,2880.70,2013/Sep/Oct
08/09/2013 09:34:31.890,3086.98,237.00,3096.07,2013/Sep/Oct
09/09/2013 11:00:28.952,3094.50,520.00,3137.89,2013/Sep/Oct
09/09/2013 11:16:29.988,3085.44,499.00,3125.53,2013/Sep/Oct
09/09/2013 12:18:33.071,3282.00,503.00,3320.32,2013/Sep/Oct
10/09/2013 01:09:27.523,3158.89,603.00,3215.93,2013/Sep/Oct
11/09/2013 02:23:49.965,3103.75,351.00,3123.53,2013/Sep/Oct
11/09/2013 02:32:31.907,3049.14,288.00,3062.71,2013/Sep/Oct
11/09/2013 02:33:16.147,3119.71,302.00,3134.29,2013/Sep/Oct
11/09/2013 02:55:13.252,3057.94,365.00,3079.65,2013/Sep/Oct
11/09/2013 03:07:57.569,3116.24,306.00,3131.23,2013/Sep/Oct
12/09/2013 17:54:47.349,3164.88,318.00,3180.82,2013/Sep/Oct
14/09/2013 00:43:00.432,3103.34,533.00,3148.78,2013/Sep/Oct
15/09/2013 19:39:11.352,3107.61,-150.00,3111.23,2013/Sep/Oct
15/09/2013 19:54:39.462,2805.21,-171.00,2810.42,2013/Sep/Oct
15/09/2013 19:55:27.488,3068.00,-199.00,3074.44,2013/Sep/Oct
15/09/2013 23:05:32.826,3083.82,-175.00,3088.79,2013/Sep/Oct
16/09/2013 03:18:53.382,2741.67,-144.00,2745.45,2013/Sep/Oct
16/09/2013 03:19:27.489,3141.97,-114.00,3144.04,2013/Sep/Oct
16/09/2013 03:20:46.395,3093.64,-155.00,3097.53,2013/Sep/Oct
16/09/2013 04:18:24.768,2210.73,-140.00,2215.15,2013/Sep/Oct
16/09/2013 04:42:53.980,2523.26,-265.00,2537.13,2013/Sep/Oct
16/09/2013 06:54:44.644,2670.08,-202.00,2677.71,2013/Sep/Oct
16/09/2013 06:58:53.721,1786.69,-175.00,1795.24,2013/Sep/Oct
16/09/2013 07:07:05.245,1825.61,-276.00,1846.36,2013/Sep/Oct
16/09/2013 08:23:25.856,1836.73,-160.00,1843.69,2013/Sep/Oct
16/09/2013 10:24:17.402,1659.49,-229.00,1675.21,2013/Sep/Oct
16/09/2013 10:32:46.907,1854.12,-114.00,1857.62,2013/Sep/Oct
16/09/2013 10:37:06.769,1675.33,-192.00,1686.30,2013/Sep/Oct
16/09/2013 10:43:14.766,1588.36,486.00,1661.05,2013/Sep/Oct
16/09/2013 14:11:24.433,1682.71,582.00,1780.52,2013/Sep/Oct
16/09/2013 14:27:38.747,1945.41,-292.00,1967.20,2013/Sep/Oct
16/09/2013 20:00:26.646,1932.28,-170.00,1939.75,2013/Sep/Oct
17/09/2013 16:42:22.371,1855.11,-174.00,1863.25,2013/Sep/Oct
19/09/2013 02:39:20.793,1676.59,-111.00,1680.26,2013/Sep/Oct
19/09/2013 04:22:48.639,1663.14,-99.00,1666.08,2013/Sep/Oct
19/09/2013 06:12:07.097,1579.73,258.00,1600.66,2013/Sep/Oct
19/09/2013 07:41:25.939,1676.14,268.00,1697.43,2013/Sep/Oct
19/09/2013 07:41:32.501,1632.32,274.00,1655.16,2013/Sep/Oct
20/09/2013 06:52:48.737,1806.41,-135.00,1811.45,2013/Sep/Oct
20/09/2013 15:55:03.725,1951.23,378.00,1987.50,2013/Sep/Oct
21/09/2013 07:35:24.043,1910.22,223.00,1923.20,2013/Sep/Oct
21/09/2013 13:05:07.191,1552.62,326.00,1586.47,2013/Sep/Oct
21/09/2013 15:52:41.726,1599.85,233.00,1616.73,2013/Sep/Oct
22/09/2013 00:37:44.133,1615.77,231.00,1632.19,2013/Sep/Oct
22/09/2013 16:53:18.844,1737.67,246.00,1754.99,2013/Sep/Oct
22/09/2013 19:42:22.677,1568.36,407.00,1620.31,2013/Sep/Oct
22/09/2013 23:04:19.328,1929.77,415.00,1973.89,2013/Sep/Oct
23/09/2013 13:38:35.743,1556.00,264.00,1578.24,2013/Sep/Oct
23/09/2013 16:39:51.373,1831.55,271.00,1851.49,2013/Sep/Oct
23/09/2013 18:24:19.977,1730.50,283.00,1753.49,2013/Sep/Oct
23/09/2013 19:45:45.037,1734.68,285.00,1757.93,2013/Sep/Oct
24/09/2013 00:59:57.037,1714.23,261.00,1733.98,2013/Sep/Oct
24/09/2013 06:34:36.809,1750.04,267.00,1770.29,2013/Sep/Oct
24/09/2013 10:23:32.716,1692.39,628.00,1805.15,2013/Sep/Oct
24/09/2013 10:23:56.158,1684.49,727.00,1834.67,2013/Sep/Oct
24/09/2013 10:25:00.950,1826.73,676.00,1947.80,2013/Sep/Oct
25/09/2013 02:32:36.454,1680.15,191.00,1690.97,2013/Sep/Oct
25/09/2013 10:14:45.273,1943.17,450.00,1994.60,2013/Sep/Oct
25/09/2013 21:29:46.274,1759.11,330.00,1789.80,2013/Sep/Oct
26/09/2013 12:14:14.860,1716.31,596.00,1816.85,2013/Sep/Oct
26/09/2013 16:52:25.983,1771.51,177.00,1780.33,2013/Sep/Oct
26/09/2013 17:10:14.387,1672.86,725.00,1823.21,2013/Sep/Oct
26/09/2013 18:45:16.434,1708.09,73.00,1709.65,2013/Sep/Oct
26/09/2013 18:49:33.797,1576.69,551.00,1670.20,2013/Sep/Oct
27/09/2013 00:41:13.546,1603.71,250.00,1623.08,2013/Sep/Oct
27/09/2013 23:05:56.329,1772.32,177.00,1781.13,2013/Sep/Oct
28/09/2013 05:28:57.683,1654.26,359.00,1692.77,2013/Sep/Oct
28/09/2013 14:21:29.882,1635.16,621.00,1749.11,2013/Sep/Oct
28/09/2013 17:00:20.236,1648.27,577.00,1746.34,2013/Sep/Oct
28/09/2013 19:14:33.022,1979.88,372.00,2014.53,2013/Sep/Oct
28/09/2013 20:22:44.421,1635.53,183.00,1645.73,2013/Sep/Oct
28/09/2013 23:11:02.943,1659.04,150.00,1665.81,2013/Sep/Oct
29/09/2013 03:09:13.174,1724.37,204.00,1736.39,2013/Sep/Oct
30/09/2013 06:00:10.130,1654.82,551.00,1744.14,2013/Sep/Oct
30/09/2013 06:53:32.030,1841.04,651.00,1952.75,2013/Sep/Oct
01/10/2013 06:22:42.158,2043.68,321.00,2068.74,2013/Sep/Oct
01/10/2013 07:45:48.193,1661.26,-144.00,1667.49,2013/Sep/Oct
01/10/2013 13:04:44.135,2016.49,344.00,2045.62,2013/Sep/Oct
01/10/2013 18:19:34.663,1469.51,196.00,1482.52,2013/Sep/Oct
01/10/2013 18:39:04.316,1969.80,328.00,1996.92,2013/Sep/Oct
01/10/2013 20:20:02.479,2037.39,163.00,2043.90,2013/Sep/Oct
02/10/2013 11:03:28.830,1988.53,405.00,2029.35,2013/Sep/Oct
02/10/2013 12:52:53.321,1825.55,217.00,1838.40,2013/Sep/Oct
02/10/2013 20:42:17.904,2097.35,484.00,2152.47,2013/Sep/Oct
03/10/2013 19:01:26.064,1595.79,-40.00,1596.29,2013/Sep/Oct
03/10/2013 19:16:47.788,1537.76,-87.00,1540.21,2013/Sep/Oct
03/10/2013 19:36:15.341,2027.21,-398.00,2065.91,2013/Sep/Oct
03/10/2013 19:45:14.110,1542.59,-201.00,1555.63,2013/Sep/Oct
03/10/2013 19:48:05.430,1437.72,-394.00,1490.73,2013/Sep/Oct
03/10/2013 19:48:35.790,1630.17,-370.00,1671.63,2013/Sep/Oct
03/10/2013 19:50:13.411,2054.36,-129.00,2058.41,2013/Sep/Oct
03/10/2013 19:52:58.188,2118.79,-417.00,2159.43,2013/Sep/Oct
03/10/2013 20:17:09.598,1465.79,-262.00,1489.03,2013/Sep/Oct
03/10/2013 20:38:48.332,1467.60,316.00,1501.23,2013/Sep/Oct
03/10/2013 20:49:03.534,1419.31,-225.00,1437.03,2013/Sep/Oct
03/10/2013 21:39:03.301,1440.58,-365.00,1486.10,2013/Sep/Oct
04/10/2013 21:27:17.218,1348.40,-326.00,1387.25,2013/Sep/Oct
04/10/2013 22:53:40.574,1433.19,675.00,1584.19,2013/Sep/Oct
04/10/2013 23:21:52.767,1671.18,626.00,1784.58,2013/Sep/Oct
04/10/2013 23:41:21.860,1586.05,282.00,1610.92,2013/Sep/Oct
05/10/2013 01:45:40.004,1368.98,646.00,1513.74,2013/Sep/Oct
05/10/2013 13:05:34.574,1358.52,216.00,1375.58,2013/Sep/Oct
05/10/2013 13:08:29.664,1426.74,228.00,1444.84,2013/Sep/Oct
05/10/2013 13:08:30.824,1747.40,250.00,1765.20,2013/Sep/Oct
05/10/2013 13:13:14.123,1480.36,172.00,1490.32,2013/Sep/Oct
05/10/2013 13:34:16.670,1980.17,412.00,2022.57,2013/Sep/Oct
06/10/2013 11:19:45.242,1954.39,424.00,1999.85,2013/Sep/Oct
06/10/2013 22:21:48.876,1377.79,-337.00,1418.41,2013/Sep/Oct
06/10/2013 23:48:45.094,1840.65,385.00,1880.48,2013/Sep/Oct
07/10/2013 00:40:22.205,2068.13,312.00,2091.53,2013/Sep/Oct
07/10/2013 02:49:50.878,1957.72,114.00,1961.04,2013/Sep/Oct
07/10/2013 15:54:44.089,1979.87,240.00,1994.36,2013/Sep/Oct
07/10/2013 17:42:46.763,2070.89,147.00,2076.10,2013/Sep/Oct
07/10/2013 17:42:52.224,2067.02,302.00,2088.96,2013/Sep/Oct
07/10/2013 17:52:15.983,2082.32,145.00,2087.37,2013/Sep/Oct
07/10/2013 19:22:13.234,2070.02,-226.00,2082.32,2013/Sep/Oct
09/10/2013 18:00:58.231,1265.12,418.00,1332.39,2013/Sep/Oct
10/10/2013 04:34:37.687,1217.97,665.00,1387.69,2013/Sep/Oct
10/10/2013 23:29:41.784,1217.25,875.00,1499.11,2013/Sep/Oct
10/10/2013 23:58:03.086,1209.79,834.00,1469.40,2013/Sep/Oct
10/10/2013 23:59:19.733,2033.75,859.00,2207.71,2013/Sep/Oct
11/10/2013 00:35:19.125,2380.67,825.00,2519.57,2013/Sep/Oct
11/10/2013 00:50:58.450,3059.53,765.00,3153.72,2013/Sep/Oct
11/10/2013 01:03:22.622,3059.98,895.00,3188.18,2013/Sep/Oct
11/10/2013 01:14:05.492,3012.94,817.00,3121.74,2013/Sep/Oct
11/10/2013 01:34:46.550,3052.09,817.00,3159.55,2013/Sep/Oct
11/10/2013 15:32:41.539,3028.29,235.00,3037.39,2013/Sep/Oct
11/10/2013 21:13:18.337,3025.02,574.00,3079.00,2013/Sep/Oct
11/10/2013 21:13:21.223,3149.07,562.00,3198.83,2013/Sep/Oct
11/10/2013 21:13:33.434,3205.33,566.00,3254.92,2013/Sep/Oct
11/10/2013 21:14:18.213,2832.58,510.00,2878.12,2013/Sep/Oct
12/10/2013 10:33:09.907,2750.30,381.00,2776.57,2013/Sep/Oct
12/10/2013 12:36:59.193,2754.00,225.00,2763.18,2013/Sep/Oct
12/10/2013 12:44:00.830,2713.62,209.00,2721.66,2013/Sep/Oct
13/10/2013 17:33:01.016,2633.99,638.00,2710.16,2013/Sep/Oct
13/10/2013 22:38:20.191,2787.24,660.00,2864.31,2013/Sep/Oct
13/10/2013 22:53:34.920,2919.67,575.00,2975.75,2013/Sep/Oct
14/10/2013 00:51:04.308,2551.96,223.00,2561.68,2013/Sep/Oct
14/10/2013 14:32:08.169,2507.66,222.00,2517.47,2013/Sep/Oct
14/10/2013 14:33:12.429,3069.78,511.00,3112.02,2013/Sep/Oct
14/10/2013 14:33:44.621,2681.88,510.00,2729.94,2013/Sep/Oct
14/10/2013 16:52:35.288,2700.79,480.00,2743.11,2013/Sep/Oct
15/10/2013 01:02:44.768,2547.28,93.00,2548.98,2013/Sep/Oct
15/10/2013 01:02:47.028,2438.28,96.00,2440.17,2013/Sep/Oct
15/10/2013 01:11:21.095,2386.37,29.00,2386.54,2013/Sep/Oct
15/10/2013 01:11:53.665,2365.19,76.00,2366.41,2013/Sep/Oct
15/10/2013 06:52:03.767,2347.17,447.00,2389.36,2013/Sep/Oct
15/10/2013 06:58:48.228,2603.38,394.00,2633.02,2013/Sep/Oct
15/10/2013 18:42:04.588,2474.00,570.00,2538.81,2013/Sep/Oct
15/10/2013 18:45:31.316,2336.93,650.00,2425.64,2013/Sep/Oct
15/10/2013 18:45:39.536,2326.58,675.00,2422.52,2013/Sep/Oct
15/10/2013 18:45:54.045,2741.09,681.00,2824.41,2013/Sep/Oct
15/10/2013 18:45:57.711,2419.23,688.00,2515.16,2013/Sep/Oct
15/10/2013 18:46:02.331,2474.68,574.00,2540.38,2013/Sep/Oct
15/10/2013 18:46:58.696,2431.88,550.00,2493.30,2013/Sep/Oct
15/10/2013 18:47:20.522,2349.13,701.00,2451.49,2013/Sep/Oct
15/10/2013 18:47:48.102,2468.48,705.00,2567.18,2013/Sep/Oct
15/10/2013 18:48:07.157,2655.70,675.00,2740.14,2013/Sep/Oct
15/10/2013 18:50:43.805,2788.86,659.00,2865.66,2013/Sep/Oct
15/10/2013 18:53:51.172,2335.16,637.00,2420.49,2013/Sep/Oct
15/10/2013 19:10:02.996,2816.38,673.00,2895.67,2013/Sep/Oct
15/10/2013 23:34:56.520,2714.52,140.00,2718.12,2013/Sep/Oct
16/10/2013 04:00:33.142,2477.02,174.00,2483.12,2013/Sep/Oct
16/10/2013 05:35:01.484,2479.08,381.00,2508.19,2013/Sep/Oct
16/10/2013 07:58:17.562,2378.51,400.00,2411.91,2013/Sep/Oct
16/10/2013 07:59:18.223,2324.72,347.00,2350.48,2013/Sep/Oct
16/10/2013 10:01:19.358,2407.93,418.00,2443.94,2013/Sep/Oct
16/10/2013 22:26:10.851,2335.00,372.00,2364.45,2013/Sep/Oct
16/10/2013 22:47:43.232,2211.31,372.00,2242.38,2013/Sep/Oct
17/10/2013 04:23:30.678,2315.00,368.00,2344.07,2013/Sep/Oct
17/10/2013 04:25:44.348,2178.28,371.00,2209.65,2013/Sep/Oct
17/10/2013 04:36:57.759,2171.53,366.00,2202.16,2013/Sep/Oct
17/10/2013 04:36:57.883,2133.18,381.00,2166.93,2013/Sep/Oct
17/10/2013 06:53:48.308,2154.66,-186.00,2162.67,2013/Sep/Oct
17/10/2013 10:15:12.825,3113.20,299.00,3127.53,2013/Sep/Oct
17/10/2013 10:43:56.542,507.29,273.00,576.08,2013/Sep/Oct
17/10/2013 12:42:36.955,2195.17,463.00,2243.47,2013/Sep/Oct
17/10/2013 15:27:18.100,2201.93,-5.00,2201.93,2013/Sep/Oct
17/10/2013 15:29:22.736,2118.38,467.00,2169.25,2013/Sep/Oct
17/10/2013 16:27:21.432,2142.56,704.00,2255.26,2013/Sep/Oct
17/10/2013 17:28:18.854,2153.48,761.00,2283.99,2013/Sep/Oct
17/10/2013 17:28:22.873,2121.77,725.00,2242.21,2013/Sep/Oct
18/10/2013 12:10:28.195,2194.18,256.00,2209.06,2013/Sep/Oct
19/10/2013 00:30:23.414,2139.77,850.00,2302.41,2013/Sep/Oct
19/10/2013 05:25:48.645,2154.87,751.00,2281.99,2013/Sep/Oct
20/10/2013 04:33:17.505,2046.96,-12.00,2046.99,2013/Sep/Oct
20/10/2013 20:40:44.926,2156.42,575.00,2231.77,2013/Sep/Oct
20/10/2013 22:08:48.405,2168.31,693.00,2276.36,2013/Sep/Oct
21/10/2013 03:17:48.978,2208.44,706.00,2318.54,2013/Sep/Oct
21/10/2013 14:01:57.203,2228.50,497.00,2283.25,2013/Sep/Oct
21/10/2013 23:04:45.000,1561.21,234.00,1578.65,2013/Sep/Oct
22/10/2013 14:43:55.894,2692.98,258.00,2705.31,2013/Sep/Oct
23/10/2013 16:58:59.196,1107.86,380.00,1171.22,2013/Sep/Oct
23/10/2013 16:59:10.885,1230.34,354.00,1280.26,2013/Sep/Oct
23/10/2013 18:34:01.703,1188.66,322.00,1231.50,2013/Sep/Oct
25/10/2013 10:21:54.749,1155.69,-324.00,1200.25,2013/Sep/Oct
26/10/2013 12:35:31.549,1201.30,626.00,1354.62,2013/Sep/Oct
27/10/2013 12:29:05.288,1301.59,148.00,1309.97,2013/Sep/Oct
27/10/2013 13:12:17.803,1183.84,124.00,1190.31,2013/Sep/Oct
27/10/2013 15:32:21.459,1107.04,171.00,1120.17,2013/Sep/Oct
27/10/2013 16:25:53.156,1242.57,173.00,1254.55,2013/Sep/Oct
27/10/2013 16:29:31.418,1311.75,124.00,1317.60,2013/Sep/Oct
27/10/2013 19:36:31.585,1293.09,156.00,1302.46,2013/Sep/Oct
28/10/2013 17:43:51.600,958.42,459.00,1062.66,2013/Sep/Oct
28/10/2013 19:54:15.729,1299.98,41.00,1300.62,2013/Sep/Oct
31/10/2013 08:32:19.977,1354.59,652.00,1503.33,2013/Sep/Oct
31/10/2013 08:44:07.132,1290.95,631.00,1436.91,2013/Sep/Oct
01/11/2013 20:54:38.770,1283.12,-54.00,1284.26,2013/Nov/Dec
02/11/2013 01:05:53.212,1275.45,810.00,1510.92,2013/Nov/Dec
02/11/2013 01:58:57.858,1255.41,296.00,1289.83,2013/Nov/Dec
02/11/2013 02:54:58.851,1291.63,310.00,1328.31,2013/Nov/Dec
02/11/2013 09:21:54.370,1320.21,18.00,1320.34,2013/Nov/Dec
02/11/2013 11:26:12.858,1261.22,666.00,1426.27,2013/Nov/Dec
02/11/2013 22:56:37.459,1372.62,194.00,1386.26,2013/Nov/Dec
03/11/2013 07:31:29.181,1317.89,171.00,1328.94,2013/Nov/Dec
03/11/2013 19:57:38.057,1523.19,393.00,1573.07,2013/Nov/Dec
04/11/2013 09:55:16.276,1375.62,183.00,1387.73,2013/Nov/Dec
04/11/2013 09:55:44.440,1574.89,245.00,1593.83,2013/Nov/Dec
04/11/2013 11:27:14.722,1720.85,233.00,1736.55,2013/Nov/Dec
05/11/2013 22:27:49.734,3299.62,259.00,3309.77,2013/Nov/Dec
06/11/2013 01:36:02.221,3353.19,444.00,3382.46,2013/Nov/Dec
06/11/2013 01:44:04.105,2610.39,446.00,2648.22,2013/Nov/Dec
06/11/2013 02:05:12.960,1332.99,417.00,1396.69,2013/Nov/Dec
06/11/2013 02:28:13.070,1375.99,553.00,1482.95,2013/Nov/Dec
06/11/2013 03:27:59.411,1379.48,285.00,1408.62,2013/Nov/Dec
06/11/2013 23:26:05.520,1358.85,275.00,1386.40,2013/Nov/Dec
07/11/2013 00:50:42.849,1396.22,262.00,1420.59,2013/Nov/Dec
08/11/2013 07:45:19.669,1352.51,712.00,1528.47,2013/Nov/Dec
09/11/2013 00:42:24.240,1441.16,525.00,1533.81,2013/Nov/Dec
09/11/2013 11:51:33.244,1460.20,460.00,1530.94,2013/Nov/Dec
10/11/2013 02:36:17.893,1393.65,285.00,1422.49,2013/Nov/Dec
11/11/2013 10:45:46.331,1431.67,249.00,1453.17,2013/Nov/Dec
12/11/2013 01:27:38.786,1484.70,669.00,1628.47,2013/Nov/Dec
12/11/2013 03:30:50.823,1507.94,669.00,1649.68,2013/Nov/Dec
12/11/2013 06:43:02.090,1418.54,731.00,1595.82,2013/Nov/Dec
12/11/2013 18:45:20.687,1385.20,262.00,1409.76,2013/Nov/Dec
12/11/2013 22:16:36.457,1393.22,428.00,1457.48,2013/Nov/Dec
12/11/2013 22:16:41.884,1454.46,313.00,1487.76,2013/Nov/Dec
12/11/2013 23:43:33.466,1439.69,206.00,1454.35,2013/Nov/Dec
13/11/2013 00:31:57.064,1332.56,577.00,1452.11,2013/Nov/Dec
13/11/2013 19:26:01.723,1425.54,564.00,1533.05,2013/Nov/Dec
13/11/2013 22:35:29.570,1434.44,479.00,1512.30,2013/Nov/Dec
14/11/2013 01:23:17.231,1545.67,127.00,1550.88,2013/Nov/Dec
14/11/2013 04:59:40.231,1484.33,116.00,1488.85,2013/Nov/Dec
14/11/2013 06:10:44.536,1465.00,663.00,1608.04,2013/Nov/Dec
14/11/2013 06:18:49.248,1429.72,621.00,1558.77,2013/Nov/Dec
14/11/2013 09:40:34.856,2347.22,373.00,2376.68,2013/Nov/Dec
14/11/2013 10:04:16.945,2355.03,400.00,2388.76,2013/Nov/Dec
14/11/2013 13:09:18.946,2410.58,601.00,2484.37,2013/Nov/Dec
14/11/2013 13:38:19.959,2365.90,648.00,2453.03,2013/Nov/Dec
14/11/2013 13:43:53.715,2376.76,594.00,2449.87,2013/Nov/Dec
14/11/2013 14:05:26.279,2369.01,619.00,2448.54,2013/Nov/Dec
14/11/2013 14:49:02.846,2359.55,592.00,2432.68,2013/Nov/Dec
14/11/2013 15:01:27.960,2421.62,575.00,2488.95,2013/Nov/Dec
14/11/2013 16:36:21.831,2347.18,567.00,2414.69,2013/Nov/Dec
14/11/2013 17:20:12.881,2277.10,171.00,2283.51,2013/Nov/Dec
14/11/2013 20:20:49.734,2273.64,587.00,2348.19,2013/Nov/Dec
14/11/2013 20:50:51.478,2474.19,509.00,2526.00,2013/Nov/Dec
15/11/2013 00:52:01.992,2263.88,599.00,2341.78,2013/Nov/Dec
15/11/2013 08:28:24.622,2352.30,331.00,2375.48,2013/Nov/Dec
15/11/2013 08:29:50.479,2218.50,331.00,2243.05,2013/Nov/Dec
15/11/2013 10:39:50.711,2509.27,193.00,2516.68,2013/Nov/Dec
15/11/2013 13:39:42.372,2478.59,442.00,2517.69,2013/Nov/Dec
16/11/2013 16:55:23.046,2220.19,359.00,2249.03,2013/Nov/Dec
