Relocated origin time,Relocated Horizantal Difference,Relocated Depth Difference,Relocated Total Difference,Year/Mo. Category
27/06/2012 02:32:55.586,1247.36,343.77,1293.86,2012/May-June
27/06/2012 02:56:04.105,1260.29,257.50,1286.32,2012/May-June
27/06/2012 03:46:58.992,1145.11,416.22,1218.41,2012/May-June
27/06/2012 03:53:38.865,1271.61,414.54,1337.47,2012/May-June
27/06/2012 04:29:32.667,1183.48,460.56,1269.94,2012/May-June
27/06/2012 06:06:54.002,1258.27,366.90,1310.67,2012/May-June
27/06/2012 06:19:01.701,1333.90,203.42,1349.32,2012/May-June
27/06/2012 06:26:23.836,1219.91,199.87,1236.17,2012/May-June
27/06/2012 07:07:31.774,1189.82,444.23,1270.04,2012/May-June
27/06/2012 07:10:31.358,1082.55,436.62,1167.28,2012/May-June
27/06/2012 07:26:48.327,1247.16,284.55,1279.21,2012/May-June
27/06/2012 07:26:49.416,1232.80,362.44,1284.98,2012/May-June
27/06/2012 07:28:28.015,1210.01,443.31,1288.66,2012/May-June
27/06/2012 07:38:21.215,1423.44,427.19,1486.15,2012/May-June
27/06/2012 07:39:37.328,1142.47,446.75,1226.71,2012/May-June
27/06/2012 07:54:27.497,1107.54,412.74,1181.95,2012/May-June
27/06/2012 07:56:12.474,1229.01,425.24,1300.50,2012/May-June
27/06/2012 07:58:44.432,1272.97,388.89,1331.05,2012/May-June
27/06/2012 07:59:01.672,1351.94,478.31,1434.06,2012/May-June
27/06/2012 08:00:42.764,1199.59,229.07,1221.26,2012/May-June
27/06/2012 08:19:21.852,1361.93,183.50,1374.24,2012/May-June
27/06/2012 08:43:45.599,1280.45,604.03,1415.77,2012/May-June
27/06/2012 08:53:21.085,1117.14,557.24,1248.41,2012/May-June
27/06/2012 09:01:30.630,1258.25,597.66,1392.98,2012/May-June
27/06/2012 10:13:19.014,1341.09,498.06,1430.59,2012/May-June
27/06/2012 10:16:05.886,1209.29,357.76,1261.10,2012/May-June
27/06/2012 10:34:21.198,1404.80,547.33,1507.66,2012/May-June
27/06/2012 10:50:23.958,1272.04,391.24,1330.85,2012/May-June
27/06/2012 10:51:24.604,1285.73,404.06,1347.73,2012/May-June
27/06/2012 10:58:28.970,1211.90,333.37,1256.92,2012/May-June
27/06/2012 11:21:13.633,1322.75,574.24,1442.02,2012/May-June
27/06/2012 12:13:29.550,1222.89,569.49,1348.99,2012/May-June
27/06/2012 12:28:50.130,1207.82,270.99,1237.85,2012/May-June
27/06/2012 14:01:01.467,1212.87,588.68,1348.18,2012/May-June
27/06/2012 14:26:39.881,1389.44,105.14,1393.41,2012/May-June
27/06/2012 14:35:33.834,1272.07,386.99,1329.64,2012/May-June
27/06/2012 15:55:57.814,1132.75,370.78,1191.89,2012/May-June
27/06/2012 16:04:18.168,1379.60,368.91,1428.07,2012/May-June
27/06/2012 16:32:31.345,1169.99,384.97,1231.70,2012/May-June
27/06/2012 17:12:52.465,1191.67,465.69,1279.43,2012/May-June
27/06/2012 17:45:38.762,1350.91,459.88,1427.04,2012/May-June
27/06/2012 18:38:19.101,1352.50,348.11,1396.58,2012/May-June
27/06/2012 18:47:39.053,1357.74,651.57,1505.99,2012/May-June
27/06/2012 19:45:13.642,1236.00,283.70,1268.14,2012/May-June
27/06/2012 19:52:06.733,1270.40,364.58,1321.68,2012/May-June
27/06/2012 19:52:21.834,1230.91,356.18,1281.40,2012/May-June
27/06/2012 19:55:06.898,1368.25,360.73,1415.01,2012/May-June
27/06/2012 19:55:31.257,1197.33,384.21,1257.46,2012/May-June
27/06/2012 20:04:11.195,1254.19,344.44,1300.63,2012/May-June
27/06/2012 22:19:50.410,1154.40,497.18,1256.91,2012/May-June
28/06/2012 01:33:12.609,1293.94,476.48,1378.89,2012/May-June
28/06/2012 02:02:54.607,1356.63,461.79,1433.07,2012/May-June
28/06/2012 03:38:41.244,1237.47,442.66,1314.26,2012/May-June
28/06/2012 04:39:32.002,1215.37,408.31,1282.12,2012/May-June
28/06/2012 07:06:16.966,1191.61,523.92,1301.70,2012/May-June
28/06/2012 07:30:28.949,1267.89,356.51,1317.06,2012/May-June
28/06/2012 10:15:25.664,1129.80,382.75,1192.87,2012/May-June
28/06/2012 12:47:30.753,1163.59,430.23,1240.58,2012/May-June
28/06/2012 15:12:55.394,1253.75,491.75,1346.74,2012/May-June
28/06/2012 15:39:46.974,1255.73,519.53,1358.96,2012/May-June
28/06/2012 15:48:48.667,1359.60,602.74,1487.22,2012/May-June
28/06/2012 16:04:56.582,1228.11,212.45,1246.35,2012/May-June
28/06/2012 17:30:18.339,1264.43,542.14,1375.75,2012/May-June
28/06/2012 17:30:49.680,1371.02,561.59,1481.58,2012/May-June
28/06/2012 23:56:16.649,1263.26,394.67,1323.48,2012/May-June
29/06/2012 00:40:52.283,1231.92,533.26,1342.38,2012/May-June
29/06/2012 04:39:15.045,1185.78,521.47,1295.38,2012/May-June
29/06/2012 09:26:45.516,1236.03,421.91,1306.05,2012/May-June
29/06/2012 09:27:10.342,1209.59,573.15,1338.51,2012/May-June
29/06/2012 13:05:32.150,1370.20,151.51,1378.55,2012/May-June
29/06/2012 13:11:58.722,1185.17,133.11,1192.62,2012/May-June
29/06/2012 15:36:28.205,1240.15,528.30,1347.99,2012/May-June
29/06/2012 15:55:19.982,1212.86,551.35,1332.30,2012/May-June
29/06/2012 21:17:28.652,1312.96,357.35,1360.72,2012/May-June
30/06/2012 03:25:13.324,1235.85,109.18,1240.66,2012/May-June
30/06/2012 03:29:19.629,1072.76,471.89,1171.96,2012/May-June
30/06/2012 05:15:14.641,1322.24,527.84,1423.71,2012/May-June
01/07/2012 01:34:24.759,1188.44,435.92,1265.86,2012/July/Aug
01/07/2012 01:58:02.895,1231.20,258.64,1258.07,2012/July/Aug
01/07/2012 01:59:10.982,1242.15,217.39,1261.03,2012/July/Aug
01/07/2012 20:20:52.632,1198.29,577.37,1330.13,2012/July/Aug
02/07/2012 01:11:46.968,1234.89,319.65,1275.59,2012/July/Aug
02/07/2012 06:42:15.440,1348.84,351.21,1393.82,2012/July/Aug
02/07/2012 07:39:47.592,1250.47,251.22,1275.45,2012/July/Aug
02/07/2012 08:17:01.058,1353.43,780.66,1562.44,2012/July/Aug
02/07/2012 09:42:04.447,1348.90,204.66,1364.34,2012/July/Aug
02/07/2012 11:25:23.566,1304.49,261.90,1330.52,2012/July/Aug
03/07/2012 08:17:32.202,1283.66,527.55,1387.83,2012/July/Aug
03/07/2012 08:24:24.674,1532.74,531.77,1622.37,2012/July/Aug
03/07/2012 08:30:11.002,1223.49,521.14,1329.86,2012/July/Aug
03/07/2012 19:52:59.893,1345.54,648.63,1493.72,2012/July/Aug
03/07/2012 20:43:30.170,1379.87,612.74,1509.80,2012/July/Aug
04/07/2012 01:21:30.097,1326.13,563.63,1440.93,2012/July/Aug
04/07/2012 01:48:02.071,1134.08,679.07,1321.84,2012/July/Aug
04/07/2012 01:51:01.982,1349.10,680.95,1511.21,2012/July/Aug
04/07/2012 04:06:17.915,1130.06,521.97,1244.78,2012/July/Aug
04/07/2012 05:52:46.452,1173.69,713.22,1373.40,2012/July/Aug
04/07/2012 13:02:52.910,1340.56,310.78,1376.11,2012/July/Aug
04/07/2012 20:59:03.985,1379.62,400.73,1436.64,2012/July/Aug
04/07/2012 22:44:37.374,1441.05,453.26,1510.66,2012/July/Aug
04/07/2012 22:57:35.904,1300.65,436.47,1371.93,2012/July/Aug
05/07/2012 01:56:53.145,1404.94,230.67,1423.75,2012/July/Aug
05/07/2012 06:34:57.908,1235.39,319.47,1276.02,2012/July/Aug
05/07/2012 20:08:34.455,1461.56,370.64,1507.83,2012/July/Aug
05/07/2012 21:30:15.254,1349.64,547.23,1456.36,2012/July/Aug
06/07/2012 00:34:10.108,1259.28,324.82,1300.49,2012/July/Aug
06/07/2012 04:33:24.140,1066.53,458.85,1161.05,2012/July/Aug
06/07/2012 23:39:34.928,1227.16,386.39,1286.56,2012/July/Aug
07/07/2012 13:42:38.599,1353.72,602.44,1481.72,2012/July/Aug
07/07/2012 16:43:52.933,1350.58,552.96,1459.40,2012/July/Aug
07/07/2012 20:40:27.553,1351.66,269.07,1378.18,2012/July/Aug
08/07/2012 00:07:10.060,1530.04,550.87,1626.19,2012/July/Aug
08/07/2012 07:28:36.569,1252.77,455.80,1333.12,2012/July/Aug
08/07/2012 12:52:39.167,1365.34,217.71,1382.59,2012/July/Aug
08/07/2012 13:34:26.083,1206.24,464.20,1292.48,2012/July/Aug
09/07/2012 06:47:01.349,1328.54,325.14,1367.75,2012/July/Aug
09/07/2012 07:04:26.646,1311.37,545.13,1420.16,2012/July/Aug
09/07/2012 09:03:14.775,1199.58,125.84,1206.17,2012/July/Aug
09/07/2012 09:55:17.153,1301.38,203.27,1317.16,2012/July/Aug
09/07/2012 10:01:32.689,1245.79,160.21,1256.04,2012/July/Aug
09/07/2012 10:58:52.336,1166.55,270.95,1197.60,2012/July/Aug
09/07/2012 19:35:38.190,1356.34,227.03,1375.21,2012/July/Aug
09/07/2012 20:26:05.628,1256.38,203.85,1272.81,2012/July/Aug
10/07/2012 02:41:14.713,1220.86,296.68,1256.39,2012/July/Aug
10/07/2012 11:10:33.690,1284.25,294.36,1317.56,2012/July/Aug
10/07/2012 13:15:11.022,1367.82,283.03,1396.80,2012/July/Aug
11/07/2012 04:18:19.024,1233.06,217.84,1252.15,2012/July/Aug
11/07/2012 17:33:41.669,1131.30,160.69,1142.65,2012/July/Aug
12/07/2012 04:59:04.627,1189.85,467.63,1278.45,2012/July/Aug
12/07/2012 05:09:25.510,1353.22,494.60,1440.78,2012/July/Aug
12/07/2012 05:13:24.657,1313.92,398.95,1373.16,2012/July/Aug
12/07/2012 05:23:47.409,1279.63,241.91,1302.30,2012/July/Aug
12/07/2012 05:26:18.406,1340.77,591.63,1465.50,2012/July/Aug
12/07/2012 06:32:18.656,1285.72,493.54,1377.19,2012/July/Aug
12/07/2012 06:52:03.012,1335.05,489.60,1421.99,2012/July/Aug
12/07/2012 07:21:08.996,1272.21,389.07,1330.38,2012/July/Aug
12/07/2012 07:46:27.604,1362.90,331.31,1402.59,2012/July/Aug
12/07/2012 07:48:03.367,1256.31,434.81,1329.42,2012/July/Aug
12/07/2012 08:17:39.032,1274.00,337.60,1317.97,2012/July/Aug
12/07/2012 08:37:53.368,1342.02,491.87,1429.32,2012/July/Aug
12/07/2012 08:56:47.067,1302.85,515.67,1401.19,2012/July/Aug
12/07/2012 09:15:25.035,1299.46,337.53,1342.58,2012/July/Aug
12/07/2012 10:57:58.727,1188.98,460.20,1274.93,2012/July/Aug
12/07/2012 11:28:02.313,1232.91,441.51,1309.58,2012/July/Aug
12/07/2012 11:50:08.555,1260.59,752.60,1468.16,2012/July/Aug
12/07/2012 12:49:12.903,1245.74,282.95,1277.47,2012/July/Aug
12/07/2012 12:50:38.296,1232.44,281.01,1264.07,2012/July/Aug
12/07/2012 13:32:27.607,1199.60,417.60,1270.21,2012/July/Aug
12/07/2012 16:34:07.764,1341.49,578.26,1460.81,2012/July/Aug
12/07/2012 21:42:41.203,1206.00,252.45,1232.14,2012/July/Aug
13/07/2012 01:10:05.794,1213.14,626.32,1365.28,2012/July/Aug
13/07/2012 11:29:05.337,1275.55,140.58,1283.28,2012/July/Aug
13/07/2012 20:31:54.551,1095.10,422.04,1173.61,2012/July/Aug
14/07/2012 01:10:41.936,1282.76,226.18,1302.55,2012/July/Aug
14/07/2012 01:53:17.141,1152.53,381.87,1214.15,2012/July/Aug
14/07/2012 01:53:21.112,1174.38,368.94,1230.97,2012/July/Aug
14/07/2012 05:16:50.338,1231.15,239.95,1254.32,2012/July/Aug
14/07/2012 09:12:07.288,1375.22,563.98,1486.38,2012/July/Aug
14/07/2012 12:42:37.822,1373.68,108.21,1377.93,2012/July/Aug
14/07/2012 13:11:02.395,1371.46,591.82,1493.70,2012/July/Aug
14/07/2012 21:37:16.337,1139.91,688.05,1331.47,2012/July/Aug
15/07/2012 05:45:45.223,1270.59,112.71,1275.57,2012/July/Aug
15/07/2012 06:22:55.992,1174.02,476.54,1267.05,2012/July/Aug
15/07/2012 21:03:45.210,1394.14,442.40,1462.65,2012/July/Aug
16/07/2012 04:41:46.935,1690.86,410.54,1739.98,2012/July/Aug
16/07/2012 07:29:41.137,1357.13,445.41,1428.35,2012/July/Aug
16/07/2012 09:58:33.780,1226.86,246.29,1251.34,2012/July/Aug
16/07/2012 14:13:47.243,1382.40,495.24,1468.43,2012/July/Aug
16/07/2012 15:34:29.323,1389.20,93.51,1392.35,2012/July/Aug
16/07/2012 22:03:34.991,1377.03,552.36,1483.68,2012/July/Aug
16/07/2012 22:40:53.220,1376.82,709.01,1548.65,2012/July/Aug
17/07/2012 00:19:35.981,1174.96,517.22,1283.76,2012/July/Aug
17/07/2012 00:40:52.605,1408.26,176.14,1419.23,2012/July/Aug
17/07/2012 07:53:25.610,1289.66,261.15,1315.84,2012/July/Aug
17/07/2012 10:02:46.231,1345.89,144.34,1353.61,2012/July/Aug
18/07/2012 13:02:13.671,1440.22,549.24,1541.40,2012/July/Aug
18/07/2012 13:03:53.419,1268.68,545.58,1381.02,2012/July/Aug
18/07/2012 15:46:42.972,1399.78,177.88,1411.03,2012/July/Aug
18/07/2012 18:23:48.874,1315.18,418.14,1380.05,2012/July/Aug
19/07/2012 00:50:12.136,1206.91,412.28,1275.38,2012/July/Aug
19/07/2012 03:11:11.440,1356.38,401.56,1414.57,2012/July/Aug
19/07/2012 03:37:10.059,1209.93,232.36,1232.04,2012/July/Aug
19/07/2012 03:38:37.008,1257.84,198.64,1273.42,2012/July/Aug
19/07/2012 06:49:58.657,1487.83,227.16,1505.07,2012/July/Aug
20/07/2012 00:17:52.485,1326.38,174.42,1337.79,2012/July/Aug
20/07/2012 06:08:47.941,1400.26,510.84,1490.53,2012/July/Aug
20/07/2012 07:54:31.453,1267.39,445.88,1343.54,2012/July/Aug
20/07/2012 13:39:23.007,1394.14,562.39,1503.30,2012/July/Aug
20/07/2012 14:20:40.901,1380.40,155.60,1389.14,2012/July/Aug
20/07/2012 14:25:19.011,1351.10,681.95,1513.45,2012/July/Aug
20/07/2012 14:26:21.985,1386.37,530.29,1484.33,2012/July/Aug
20/07/2012 14:27:09.319,1388.50,542.22,1490.62,2012/July/Aug
20/07/2012 14:36:30.401,1209.32,600.43,1350.17,2012/July/Aug
20/07/2012 16:38:47.212,1402.35,249.52,1424.38,2012/July/Aug
22/07/2012 01:10:05.470,1327.46,421.73,1392.84,2012/July/Aug
22/07/2012 06:19:52.403,1335.89,173.34,1347.09,2012/July/Aug
22/07/2012 06:20:57.179,1583.74,249.17,1603.22,2012/July/Aug
22/07/2012 06:23:11.403,1250.90,236.86,1273.13,2012/July/Aug
22/07/2012 12:19:40.333,1369.03,120.16,1374.29,2012/July/Aug
22/07/2012 13:53:56.537,1255.78,301.24,1291.41,2012/July/Aug
22/07/2012 14:03:36.825,1251.60,253.91,1277.09,2012/July/Aug
23/07/2012 10:20:34.450,1214.64,654.25,1379.63,2012/July/Aug
23/07/2012 10:22:07.116,1240.58,459.29,1322.87,2012/July/Aug
23/07/2012 13:46:15.584,1332.24,476.90,1415.02,2012/July/Aug
23/07/2012 15:36:09.310,1379.07,238.72,1399.58,2012/July/Aug
23/07/2012 17:20:47.216,1375.26,489.20,1459.68,2012/July/Aug
23/07/2012 20:11:02.370,1425.92,215.30,1442.09,2012/July/Aug
23/07/2012 20:25:26.174,1326.80,243.99,1349.05,2012/July/Aug
24/07/2012 07:22:06.039,1424.75,201.27,1438.90,2012/July/Aug
24/07/2012 13:28:14.603,1513.08,390.98,1562.77,2012/July/Aug
24/07/2012 14:40:04.797,1176.66,555.25,1301.09,2012/July/Aug
24/07/2012 18:38:26.831,1225.31,614.55,1370.79,2012/July/Aug
24/07/2012 18:40:06.122,1638.61,644.24,1760.71,2012/July/Aug
24/07/2012 19:35:20.464,1179.95,695.42,1369.63,2012/July/Aug
24/07/2012 20:32:58.949,1243.98,725.47,1440.07,2012/July/Aug
24/07/2012 20:55:00.352,1657.39,716.74,1805.73,2012/July/Aug
25/07/2012 02:57:58.184,1757.14,236.18,1772.94,2012/July/Aug
25/07/2012 04:04:37.604,1812.30,460.13,1869.80,2012/July/Aug
25/07/2012 13:40:34.641,1837.99,329.85,1867.35,2012/July/Aug
25/07/2012 13:40:59.836,1702.72,314.78,1731.57,2012/July/Aug
26/07/2012 00:36:38.397,1657.60,398.56,1704.85,2012/July/Aug
26/07/2012 01:19:10.276,1704.26,376.50,1745.36,2012/July/Aug
26/07/2012 04:27:22.359,1678.15,198.38,1689.84,2012/July/Aug
26/07/2012 17:12:38.700,1847.60,361.13,1882.57,2012/July/Aug
26/07/2012 17:16:13.314,1731.47,580.38,1826.15,2012/July/Aug
26/07/2012 21:45:29.265,1734.04,527.89,1812.61,2012/July/Aug
27/07/2012 04:30:14.754,1956.85,450.07,2007.94,2012/July/Aug
27/07/2012 19:41:01.046,1735.52,117.62,1739.50,2012/July/Aug
27/07/2012 19:41:19.036,1760.07,287.87,1783.45,2012/July/Aug
27/07/2012 19:49:38.750,1800.43,403.80,1845.16,2012/July/Aug
27/07/2012 19:55:56.636,1986.41,482.87,2044.26,2012/July/Aug
27/07/2012 21:31:50.584,1954.58,383.57,1991.86,2012/July/Aug
27/07/2012 21:56:55.627,1732.10,380.91,1773.49,2012/July/Aug
27/07/2012 22:20:37.757,1748.74,436.19,1802.32,2012/July/Aug
27/07/2012 22:38:21.278,1719.78,356.47,1756.34,2012/July/Aug
27/07/2012 23:01:22.347,1724.77,395.78,1769.60,2012/July/Aug
28/07/2012 00:28:36.283,1753.68,341.15,1786.56,2012/July/Aug
28/07/2012 02:27:14.637,1702.31,375.30,1743.19,2012/July/Aug
28/07/2012 06:45:11.780,1987.99,344.09,2017.55,2012/July/Aug
28/07/2012 15:49:04.649,1644.09,547.47,1732.85,2012/July/Aug
28/07/2012 20:26:57.879,2033.97,378.16,2068.83,2012/July/Aug
28/07/2012 20:31:00.906,1756.93,392.28,1800.19,2012/July/Aug
28/07/2012 21:37:52.207,1720.22,342.89,1754.06,2012/July/Aug
28/07/2012 21:41:01.260,1701.14,429.94,1754.63,2012/July/Aug
28/07/2012 21:42:01.308,1703.86,377.71,1745.22,2012/July/Aug
28/07/2012 23:22:14.613,1674.74,323.06,1705.62,2012/July/Aug
28/07/2012 23:33:20.936,1697.70,368.45,1737.22,2012/July/Aug
29/07/2012 00:01:43.557,1721.42,321.25,1751.14,2012/July/Aug
29/07/2012 01:55:16.544,1646.97,329.25,1679.56,2012/July/Aug
29/07/2012 08:19:30.921,2076.71,424.07,2119.57,2012/July/Aug
29/07/2012 12:42:19.472,1707.53,259.54,1727.14,2012/July/Aug
29/07/2012 12:42:26.781,1714.68,350.06,1750.05,2012/July/Aug
29/07/2012 12:43:02.928,1678.95,318.16,1708.83,2012/July/Aug
29/07/2012 12:44:30.133,1765.06,328.95,1795.45,2012/July/Aug
29/07/2012 12:59:36.167,2056.88,354.09,2087.13,2012/July/Aug
29/07/2012 14:16:12.546,2002.28,386.10,2039.16,2012/July/Aug
29/07/2012 15:58:03.472,1647.06,329.20,1679.63,2012/July/Aug
29/07/2012 17:52:19.963,1735.56,259.37,1754.83,2012/July/Aug
30/07/2012 09:03:17.745,1626.02,570.16,1723.08,2012/July/Aug
30/07/2012 09:49:24.430,1652.60,353.38,1689.96,2012/July/Aug
30/07/2012 21:08:35.991,1669.44,152.54,1676.40,2012/July/Aug
30/07/2012 23:00:55.579,1701.10,516.74,1777.85,2012/July/Aug
31/07/2012 01:27:13.581,1703.45,414.80,1753.23,2012/July/Aug
31/07/2012 04:11:24.221,1626.84,129.42,1631.98,2012/July/Aug
31/07/2012 05:01:14.650,1579.62,280.90,1604.41,2012/July/Aug
31/07/2012 08:20:44.529,1644.55,187.54,1655.21,2012/July/Aug
31/07/2012 18:34:41.379,1682.55,134.87,1687.95,2012/July/Aug
31/07/2012 21:53:23.694,1755.44,372.14,1794.45,2012/July/Aug
01/08/2012 00:51:23.411,1756.72,388.71,1799.21,2012/July/Aug
01/08/2012 01:46:53.703,1682.22,361.91,1720.71,2012/July/Aug
01/08/2012 06:23:34.172,1718.08,506.26,1791.12,2012/July/Aug
02/08/2012 03:56:46.401,1933.01,570.62,2015.48,2012/July/Aug
02/08/2012 09:36:58.737,1691.48,150.78,1698.19,2012/July/Aug
03/08/2012 01:44:43.974,1695.87,360.17,1733.70,2012/July/Aug
03/08/2012 01:52:24.997,1797.48,231.33,1812.30,2012/July/Aug
03/08/2012 14:20:47.544,1665.16,427.59,1719.18,2012/July/Aug
03/08/2012 18:41:58.792,1707.89,102.47,1710.96,2012/July/Aug
04/08/2012 00:18:39.069,1658.39,59.81,1659.47,2012/July/Aug
04/08/2012 01:14:29.629,1650.35,434.09,1706.49,2012/July/Aug
04/08/2012 02:38:53.663,1624.56,128.24,1629.61,2012/July/Aug
04/08/2012 12:33:48.859,1596.41,610.15,1709.04,2012/July/Aug
05/08/2012 12:40:14.669,1796.16,432.56,1847.52,2012/July/Aug
06/08/2012 03:31:30.571,2006.19,491.31,2065.47,2012/July/Aug
06/08/2012 03:31:42.056,1620.16,432.81,1676.98,2012/July/Aug
06/08/2012 05:39:50.092,1606.15,486.39,1678.18,2012/July/Aug
06/08/2012 05:53:35.583,1757.93,383.94,1799.37,2012/July/Aug
06/08/2012 07:24:56.892,1772.20,423.03,1821.99,2012/July/Aug
06/08/2012 22:45:29.485,1686.22,454.05,1746.28,2012/July/Aug
07/08/2012 00:22:49.559,1687.86,393.14,1733.04,2012/July/Aug
07/08/2012 05:12:22.223,1721.92,404.59,1768.81,2012/July/Aug
07/08/2012 09:54:28.132,1676.19,431.69,1730.88,2012/July/Aug
07/08/2012 15:18:34.775,1592.53,417.76,1646.41,2012/July/Aug
07/08/2012 15:26:42.717,1734.49,428.98,1786.75,2012/July/Aug
08/08/2012 02:15:46.949,1702.09,411.58,1751.14,2012/July/Aug
08/08/2012 14:16:24.913,2004.80,387.86,2041.98,2012/July/Aug
08/08/2012 16:05:45.462,1771.97,403.89,1817.42,2012/July/Aug
09/08/2012 05:51:22.417,1672.55,434.20,1727.99,2012/July/Aug
09/08/2012 14:54:01.856,1778.04,328.17,1808.07,2012/July/Aug
09/08/2012 19:52:12.397,2039.08,243.76,2053.60,2012/July/Aug
10/08/2012 10:10:42.613,1691.31,397.45,1737.38,2012/July/Aug
10/08/2012 11:49:26.947,1931.49,254.83,1948.23,2012/July/Aug
10/08/2012 14:28:13.196,1782.01,343.34,1814.79,2012/July/Aug
11/08/2012 14:29:58.544,1659.57,247.26,1677.89,2012/July/Aug
11/08/2012 17:10:27.512,1779.31,378.12,1819.05,2012/July/Aug
12/08/2012 04:08:21.980,1652.33,372.50,1693.80,2012/July/Aug
12/08/2012 05:31:25.508,1722.64,204.26,1734.71,2012/July/Aug
12/08/2012 13:58:03.897,1672.66,465.34,1736.19,2012/July/Aug
12/08/2012 16:49:32.405,1821.77,97.15,1824.36,2012/July/Aug
15/08/2012 09:42:47.473,1677.66,196.88,1689.18,2012/July/Aug
17/08/2012 03:19:41.654,1997.92,647.57,2100.25,2012/July/Aug
17/08/2012 04:54:42.939,1701.91,360.13,1739.59,2012/July/Aug
18/08/2012 01:43:14.146,1628.73,455.39,1691.20,2012/July/Aug
18/08/2012 11:32:12.197,1788.37,22.73,1788.51,2012/July/Aug
18/08/2012 23:18:01.551,1674.99,415.45,1725.74,2012/July/Aug
20/08/2012 22:17:35.862,1699.15,522.16,1777.57,2012/July/Aug
21/08/2012 04:22:50.070,1730.42,490.68,1798.64,2012/July/Aug
21/08/2012 08:23:43.687,2026.04,386.75,2062.63,2012/July/Aug
22/08/2012 06:53:13.710,1698.35,451.22,1757.26,2012/July/Aug
24/08/2012 14:07:28.873,1673.07,724.47,1823.19,2012/July/Aug
24/08/2012 20:29:43.386,1610.04,402.14,1659.51,2012/July/Aug
24/08/2012 20:38:08.920,1858.45,379.51,1896.80,2012/July/Aug
25/08/2012 00:38:34.477,1668.95,538.64,1753.72,2012/July/Aug
25/08/2012 18:34:33.763,1818.21,563.14,1903.42,2012/July/Aug
26/08/2012 00:27:47.976,1668.98,97.68,1671.84,2012/July/Aug
26/08/2012 01:25:39.691,1666.91,409.96,1716.59,2012/July/Aug
26/08/2012 17:16:02.744,1677.22,394.25,1722.93,2012/July/Aug
26/08/2012 22:10:27.114,1609.50,73.95,1611.19,2012/July/Aug
27/08/2012 03:03:06.011,1590.62,414.80,1643.81,2012/July/Aug
27/08/2012 09:15:17.879,1657.26,495.70,1729.80,2012/July/Aug
27/08/2012 12:48:58.550,1699.69,320.87,1729.71,2012/July/Aug
28/08/2012 10:17:38.344,1605.88,311.34,1635.78,2012/July/Aug
29/08/2012 04:15:11.714,1785.07,692.22,1914.59,2012/July/Aug
31/08/2012 09:12:14.741,1669.10,714.56,1815.62,2012/July/Aug
01/09/2012 05:19:32.027,1417.02,642.05,1555.69,2012/Sep/Oct
02/09/2012 22:06:40.927,1669.29,643.65,1789.08,2012/Sep/Oct
03/09/2012 04:58:04.836,1637.84,442.56,1696.58,2012/Sep/Oct
03/09/2012 14:45:50.702,1746.25,411.48,1794.08,2012/Sep/Oct
05/09/2012 01:16:01.698,1992.83,429.03,2038.49,2012/Sep/Oct
05/09/2012 04:16:30.705,1666.39,261.02,1686.71,2012/Sep/Oct
05/09/2012 07:31:36.937,1604.24,458.82,1668.56,2012/Sep/Oct
05/09/2012 09:05:14.338,1663.29,342.87,1698.26,2012/Sep/Oct
05/09/2012 09:52:26.796,1501.55,334.76,1538.42,2012/Sep/Oct
05/09/2012 15:48:37.640,2007.99,366.15,2041.10,2012/Sep/Oct
05/09/2012 22:06:46.687,1903.19,333.45,1932.18,2012/Sep/Oct
05/09/2012 22:06:56.924,1650.37,333.35,1683.70,2012/Sep/Oct
05/09/2012 22:17:56.304,1697.36,314.28,1726.21,2012/Sep/Oct
06/09/2012 01:48:07.718,1680.19,276.18,1702.74,2012/Sep/Oct
06/09/2012 04:06:41.157,1593.44,375.86,1637.17,2012/Sep/Oct
06/09/2012 05:42:47.316,1745.04,303.39,1771.21,2012/Sep/Oct
06/09/2012 16:18:47.275,2018.31,551.54,2092.31,2012/Sep/Oct
06/09/2012 16:24:02.916,1531.26,639.36,1659.38,2012/Sep/Oct
06/09/2012 16:24:04.050,1730.69,655.00,1850.49,2012/Sep/Oct
